date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition
2024-01-29,10,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.08,28.06,93,0,0,Cloudy
2024-01-29,10,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.64,15.96,270,1,0,Sunny
2024-01-29,11,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.66,8.97,212,0,0,Rainy
2024-01-29,13,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,19.24,37.77,73,0,0,Cloudy
2024-01-29,15,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,20.27,35.46,40,0,0,Cloudy
2024-01-29,15,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.43,7.45,311,0,0,Sunny
2024-01-29,17,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.34,8.91,298,0,0,Sunny
2024-01-29,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.94,2.49,247,0,0,Rainy
2024-01-29,20,Casual Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,25.65,45.32,240,0,0,Sunny
2024-01-29,21,Casual Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.52,4.66,585,1,0,Sunny
2024-01-29,21,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,9.23,23.1,25,0,0,Cloudy
2024-01-29,25,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,15.05,31.52,65,0,0,Cloudy
2024-01-29,28,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.85,8.61,202,0,0,Sunny
2024-01-29,28,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,11.41,17.44,391,0,1,Cloudy
2024-01-29,28,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,13.39,18.1,246,0,0,Sunny
2024-01-29,28,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,39.07,63.16,190,0,0,Sunny
2024-01-29,32,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,38.98,38.62,241,1,0,Sunny
2024-01-29,42,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,12.7,11.65,687,1,1,Rainy
2024-01-29,45,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.7,2.68,402,0,0,Cloudy
2024-01-29,47,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.87,7.76,422,0,0,Sunny
2024-01-29,49,Kopitiam,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,11.91,13.69,231,1,0,Rainy
2024-01-30,1,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,18.03,38.84,17,0,0,Sunny
2024-01-30,1,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,22.13,21.3,399,1,1,Sunny
2024-01-30,3,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,7.83,6.65,409,0,1,Sunny
2024-01-30,7,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.69,3.64,511,0,1,Sunny
2024-01-30,8,Casual Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.81,5.37,499,0,0,Sunny
2024-01-30,9,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.98,15.17,215,1,0,Cloudy
2024-01-30,10,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,43.28,80.04,115,0,0,Sunny
2024-01-30,10,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,11.22,14.59,404,0,0,Cloudy
2024-01-30,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.51,8.39,363,0,1,Sunny
2024-01-30,15,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,18.15,22.64,229,1,0,Cloudy
2024-01-30,15,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.77,7.58,144,0,0,Cloudy
2024-01-30,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.78,24.72,145,0,0,Sunny
2024-01-30,17,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.84,3.46,152,0,0,Rainy
2024-01-30,18,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.99,2.56,312,0,0,Sunny
2024-01-30,21,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.3,6.7,342,1,0,Sunny
2024-01-30,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.12,26.3,50,0,0,Sunny
2024-01-30,28,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,47.46,43.3,148,1,0,Rainy
2024-01-30,28,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,42.22,68.26,76,0,0,Sunny
2024-01-30,32,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.05,6.47,394,0,0,Sunny
2024-01-30,37,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,11.48,18.8,105,0,0,Rainy
2024-01-30,38,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,41.16,68.88,110,0,1,Cloudy
2024-01-30,40,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,17.58,28.64,277,0,0,Cloudy
2024-01-30,43,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.44,4.47,470,0,0,Sunny
2024-01-30,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.63,9.19,319,0,0,Sunny
2024-01-30,46,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.4,12.95,493,0,0,Sunny
2024-01-30,46,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.78,4.19,341,0,0,Rainy
2024-01-31,1,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.61,9.05,139,0,0,Rainy
2024-01-31,3,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.59,12.98,248,0,0,Cloudy
2024-01-31,3,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.6,3.19,520,0,0,Cloudy
2024-01-31,10,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,40.3,62.29,165,0,0,Cloudy
2024-01-31,10,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.8,27.45,66,0,0,Cloudy
2024-01-31,12,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.73,4.73,376,0,0,Sunny
2024-01-31,13,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,17.27,38.85,44,0,0,Sunny
2024-01-31,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.15,10.59,179,0,0,Sunny
2024-01-31,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,12.39,17.61,96,0,1,Rainy
2024-01-31,21,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.65,13.13,52,0,0,Rainy
2024-01-31,22,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,2.11,3.17,205,0,0,Sunny
2024-01-31,25,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,33.78,46.28,184,1,0,Cloudy
2024-01-31,25,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.71,5.51,332,1,0,Cloudy
2024-01-31,26,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,19.34,22.04,173,1,0,Cloudy
2024-01-31,26,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.27,7.8,318,0,0,Cloudy
2024-01-31,28,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,16.72,25.58,158,0,0,Sunny
2024-01-31,28,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.45,25.66,146,0,0,Sunny
2024-01-31,30,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.89,9.05,218,0,0,Sunny
2024-01-31,30,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.53,5.13,358,0,0,Sunny
2024-01-31,30,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.95,18.88,38,0,0,Cloudy
2024-01-31,34,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,11.3,18.05,125,1,0,Cloudy
2024-01-31,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.97,2.8,206,0,0,Sunny
2024-01-31,38,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,35.64,59.02,0,0,0,Rainy
2024-01-31,38,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,11.22,10.82,381,1,0,Rainy
2024-01-31,40,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.71,2.59,471,0,0,Sunny
2024-01-31,41,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.36,5.9,234,0,0,Sunny
2024-01-31,41,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.2,3.58,363,0,0,Cloudy
2024-01-31,42,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,39.55,57.87,107,0,0,Cloudy
2024-01-31,43,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.7,6.67,244,0,0,Sunny
2024-01-31,46,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,7.02,11.57,219,0,0,Sunny
2024-01-31,48,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,11.44,17.98,291,0,0,Sunny
2024-01-31,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.64,9.31,874,1,0,Sunny
2024-01-31,49,Kopitiam,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,9.97,18.91,295,0,1,Cloudy
2024-01-31,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.95,23.54,253,0,1,Sunny
2024-02-01,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,14.92,31.05,76,0,0,Cloudy
2024-02-01,4,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.63,3.73,762,0,0,Sunny
2024-02-01,5,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.74,13.88,140,0,0,Sunny
2024-02-01,5,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,36.34,26.47,311,1,0,Sunny
2024-02-01,6,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,44.08,69.14,52,0,0,Cloudy
2024-02-01,7,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,26.67,46.1,141,0,0,Cloudy
2024-02-01,8,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,25.06,36.23,255,0,1,Sunny
2024-02-01,8,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,28.42,58.1,99,0,0,Cloudy
2024-02-01,9,Casual Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,25.27,57.39,107,0,0,Sunny
2024-02-01,9,Casual Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.27,4.25,428,1,0,Cloudy
2024-02-01,9,Casual Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.97,9.75,546,0,0,Rainy
2024-02-01,10,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,5.47,8.31,346,0,0,Sunny
2024-02-01,14,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.67,5.56,433,0,0,Sunny
2024-02-01,14,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.75,6.52,307,0,0,Sunny
2024-02-01,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.13,8.27,717,0,0,Sunny
2024-02-01,18,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.85,2.75,355,0,0,Rainy
2024-02-01,26,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.63,7.32,226,0,0,Sunny
2024-02-01,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.67,7.39,654,0,1,Sunny
2024-02-01,30,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,7.69,8.17,407,0,0,Sunny
2024-02-01,30,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.13,4.8,562,0,0,Cloudy
2024-02-01,30,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,11.43,9.34,558,0,0,Rainy
2024-02-01,31,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.92,6.98,372,0,0,Rainy
2024-02-01,34,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,14.31,19.1,332,0,0,Sunny
2024-02-01,34,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,10.91,18.98,526,0,1,Rainy
2024-02-01,35,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,7.04,12.19,257,0,0,Rainy
2024-02-01,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.13,26.51,173,0,0,Cloudy
2024-02-01,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.8,17.15,378,1,0,Sunny
2024-02-01,38,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,15.19,30.12,96,0,0,Rainy
2024-02-01,40,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.09,6.65,435,0,0,Rainy
2024-02-01,42,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,40.78,66.25,132,0,0,Rainy
2024-02-01,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.07,9.24,494,0,0,Rainy
2024-02-01,44,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.19,12.53,305,0,0,Sunny
2024-02-01,49,Kopitiam,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,10.68,14.27,262,0,0,Rainy
2024-02-01,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,12.77,25.98,59,0,0,Sunny
2024-02-02,5,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.77,6.65,806,1,0,Rainy
2024-02-02,5,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,25.59,53.33,95,0,0,Cloudy
2024-02-02,7,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.96,12.04,133,0,0,Cloudy
2024-02-02,14,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,20.23,34.91,174,0,0,Sunny
2024-02-02,14,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.85,5.27,284,1,0,Rainy
2024-02-02,14,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.94,3.56,210,0,0,Rainy
2024-02-02,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.79,2.0,660,1,0,Sunny
2024-02-02,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.76,24.48,25,0,0,Cloudy
2024-02-02,21,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.35,12.64,0,0,0,Sunny
2024-02-02,22,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.77,2.62,316,0,0,Cloudy
2024-02-02,23,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,5.3,7.88,299,0,1,Sunny
2024-02-02,30,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.76,20.62,23,0,0,Rainy
2024-02-02,30,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.09,17.08,134,0,0,Cloudy
2024-02-02,30,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.0,3.17,594,0,0,Rainy
2024-02-02,40,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.47,9.88,89,0,0,Cloudy
2024-02-02,46,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.66,3.6,486,0,0,Cloudy
2024-02-03,2,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,2.09,2.5,283,0,0,Rainy
2024-02-03,3,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.02,9.7,444,0,0,Sunny
2024-02-03,5,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.61,3.8,842,0,0,Sunny
2024-02-03,7,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.46,10.78,232,0,0,Sunny
2024-02-03,7,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.21,3.64,840,1,0,Cloudy
2024-02-03,9,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.76,4.64,697,1,0,Sunny
2024-02-03,11,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.67,5.27,414,0,0,Cloudy
2024-02-03,11,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.07,6.82,327,0,0,Rainy
2024-02-03,11,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.06,6.85,257,0,0,Sunny
2024-02-03,11,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.23,1.88,839,1,0,Sunny
2024-02-03,15,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.27,8.48,324,0,0,Cloudy
2024-02-03,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.28,32.02,91,0,0,Cloudy
2024-02-03,19,Casual Dining,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,13.36,31.47,100,0,0,Cloudy
2024-02-03,19,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,11.27,20.24,330,0,0,Sunny
2024-02-03,20,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,22.87,44.0,48,0,0,Cloudy
2024-02-03,20,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.39,13.68,401,0,0,Rainy
2024-02-03,23,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,54.43,60.19,200,0,0,Sunny
2024-02-03,30,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.24,4.97,472,0,0,Cloudy
2024-02-03,32,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,46.21,43.15,185,1,0,Sunny
2024-02-03,35,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.71,7.13,324,0,0,Cloudy
2024-02-03,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.85,25.73,97,0,0,Sunny
2024-02-03,37,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.81,9.28,574,0,0,Cloudy
2024-02-03,38,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,5.94,4.55,646,1,0,Cloudy
2024-02-03,38,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,13.19,16.25,508,0,0,Rainy
2024-02-03,46,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.49,19.51,138,0,0,Cloudy
2024-02-03,46,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,26.74,50.74,104,0,0,Sunny
2024-02-03,47,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.56,6.35,415,0,0,Sunny
2024-02-03,47,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.09,13.62,245,0,0,Sunny
2024-02-03,48,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,14.14,15.83,239,1,0,Cloudy
2024-02-03,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.86,25.24,55,0,0,Cloudy
2024-02-04,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.14,31.95,70,0,0,Sunny
2024-02-04,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.76,21.69,185,0,0,Sunny
2024-02-04,3,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.24,5.22,494,0,0,Sunny
2024-02-04,3,Cafe,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.41,10.97,393,0,0,Sunny
2024-02-04,4,Cafe,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,37.34,39.11,179,0,0,Sunny
2024-02-04,5,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.88,4.73,542,0,0,Sunny
2024-02-04,6,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,30.93,47.82,274,0,0,Sunny
2024-02-04,9,Casual Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,30.57,41.34,154,0,0,Sunny
2024-02-04,10,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,42.16,64.37,87,0,0,Sunny
2024-02-04,12,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.42,5.02,308,0,0,Cloudy
2024-02-04,13,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.28,2.74,809,0,0,Sunny
2024-02-04,15,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,21.74,33.85,13,0,0,Sunny
2024-02-04,15,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.75,2.06,1492,1,0,Sunny
2024-02-04,17,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.96,6.02,409,0,0,Cloudy
2024-02-04,19,Casual Dining,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,13.08,13.2,421,1,0,Cloudy
2024-02-04,20,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.74,4.59,326,0,0,Cloudy
2024-02-04,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.03,20.91,261,0,0,Cloudy
2024-02-04,23,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,11.24,16.01,378,0,0,Cloudy
2024-02-04,30,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,29.5,41.85,118,0,0,Sunny
2024-02-04,32,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,30.19,55.34,392,0,1,Sunny
2024-02-04,33,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.5,3.96,544,0,0,Sunny
2024-02-04,37,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.29,6.37,516,0,0,Sunny
